Date Prec Temp PET Qobs
1 0 13.75 1.96 3.74
2 1.9 13.25 1.88 4.27
3 0 11.85 1.71 3.64
4 0 11.45 1.65 3.22
5 0 12.35 1.71 2.94
6 0 14.75 1.92 2.77
7 0 16.25 2.03 2.49
8 1.7 16.75 2.05 2.43
9 0 16.75 2.02 2.52
10 20.9 15.35 1.86 16.69
11 0 11.95 1.52 9.8
12 0 12.55 1.55 6.95
13 0 15.95 1.82 5.77
14 0 16.15 1.81 5.14
15 0 17.45 1.88 5.51
16 6.6 13.95 1.56 8.62
17 0 12.85 1.45 6.21
18 0 12.35 1.38 5.24
19 0 13.15 1.42 4.61
20 0 13.05 1.38 4.23
21 5.7 13.05 1.36 5.45
22 0 13.15 1.34 6.04
23 4.3 10.15 1.1 5.58
24 0.1 10.65 1.11 4.71
25 0.5 14.85 1.38 5.2
26 0.1 12.05 1.16 7.05
27 14 9.45000000000005 0.96 15.21
28 0.8 11.65 1.09 11.75
29 4.7 10.25 0.98 11.74
30 0 7.85000000000002 0.8 8.55
31 0 6.55000000000001 0.71 7.09
32 0 6.05000000000001 0.66 6.2
33 0 5.25 0.6 5.58
34 0 4.85000000000002 0.56 5.12
35 0 4.15000000000003 0.51 4.7
36 0 5.65000000000003 0.58 4.38
37 0 9.25 0.76 4.14
38 0.3 5.35000000000002 0.54 3.81
39 1.8 4.35000000000002 0.48 3.75
40 0 4.35000000000002 0.46 3.63
41 0 2.35000000000002 0.36 3.26
42 0 1.45000000000005 0.31 2.94
43 0 0.350000000000023 0.25 2.65
44 0 0.450000000000045 0.25 2.6
45 0 2.35000000000002 0.32 2.71
46 1.8 3.75 0.37 2.75
47 6 4.85000000000002 0.41 3.64
48 1.4 5.95000000000005 0.44 4.24
49 0.6 6.35000000000002 0.45 4.24
50 1.2 5.65000000000003 0.41 3.99
51 0.2 3.85000000000002 0.33 3.47
52 1.5 1.95000000000005 0.25 2.96
53 4.8 2.25 0.26 3.23
54 2.5 3.55000000000001 0.29 3.26
55 0 3.15000000000003 0.27 3.14
56 0.2 2.85000000000002 0.25 3.15
57 0.1 5.55000000000001 0.33 4.65
58 0.6 5.95000000000005 0.33 3.67
59 0 5.55000000000001 0.31 3.63
60 0.4 5.35000000000002 0.3 5.32
61 7.6 5.55000000000001 0.3 9.12
62 0.6 4.05000000000001 0.25 6.06
63 0 -0.649999999999977 0.11 3.51
64 0 -2.94999999999999 0.05 3.34
65 7.9 -1.54999999999995 0.09 3.77
66 11.5 -1.54999999999995 0.08 3.4
67 2.4 -5.25 0 3.33
68 0 -7.84999999999997 0 3.73
69 0.5 -6.14999999999998 0 4.14
70 0.4 -5.75 0 3.9
71 0 -6.54999999999995 0 3.43
72 0 -7.14999999999998 0 3.63
73 1.9 -3.64999999999998 0.03 4.07
74 0 0.0500000000000114 0.09 3.67
75 5.2 1.25 0.11 4.62
76 0 2.85000000000002 0.14 4.98
77 3.8 1.35000000000002 0.11 3.99
78 5.1 -0.449999999999989 0.08 3.77
79 1.8 -0.549999999999955 0.07 3.52
80 3.6 -1.84999999999997 0.05 3.34
81 7.5 -0.549999999999955 0.07 3.23
82 6.8 -1.04999999999995 0.06 3.28
83 3.3 1.25 0.09 3.73
84 0 2.45000000000005 0.1 3.53
85 0 0.950000000000045 0.08 3.51
86 0 5.75 0.14 6.07
87 0 4.75 0.12 4.36
88 0 -0.75 0.05 3.36
89 0 -2.75 0.03 4.62
90 0 0.650000000000034 0.07 3.33
91 0 0.550000000000011 0.06 3.13
92 0 0.950000000000045 0.07 2.6
93 0.1 -0.25 0.05 2.9
94 0 0.850000000000023 0.06 2.78
95 0 4.95000000000005 0.1 2.71
96 0 4.15000000000003 0.09 2.01
97 0.1 -3.25 0.02 2.3
98 4.5 -0.849999999999966 0.04 3.55
99 0 7.45000000000005 0.12 4.78
100 2.3 5.15000000000003 0.1 4.19
101 0 1.15000000000003 0.06 3.78
102 0.2 0.25 0.05 3.1
103 0 -3.14999999999998 0.02 3.02
104 0 -1.14999999999998 0.03 2.17
105 0 -5.75 0 2.77
106 0 -5.04999999999995 0 4.04
107 0 -4.64999999999998 0 3.28
108 0 -2.54999999999995 0.02 2.98
109 0.8 -0.25 0.04 3.87
110 0 0.75 0.05 4.43
111 0 0.0500000000000114 0.04 3.39
112 4.7 1.55000000000001 0.06 2.86
113 0.1 1.65000000000003 0.06 2.68
114 5.1 1.35000000000002 0.06 2.62
115 0 1.55000000000001 0.06 2.46
116 2.5 3.05000000000001 0.07 2.59
117 2.3 2.45000000000005 0.07 2.02
118 0 0.650000000000034 0.05 2.04
119 0 -0.449999999999989 0.04 2.48
120 0 -0.649999999999977 0.04 2.98
121 0 6.15000000000003 0.11 3.84
122 0 4.25 0.09 3.3
123 0 0.150000000000034 0.05 2.55
124 0 -3.14999999999998 0.02 3.06
125 0.5 -0.349999999999966 0.05 2.66
126 0 -3.34999999999997 0.02 2.19
127 0 -10.65 0 3.73
128 2.2 -6.44999999999999 0 5.44
129 0 -2.44999999999999 0.03 5.18
130 0 -3.34999999999997 0.02 5.5
131 5.3 0.25 0.06 3.63
132 8.4 1.35000000000002 0.08 2.02
133 6.1 1.75 0.08 1.55
134 0 0.25 0.07 1.33
135 0.3 -4.34999999999997 0.01 1.77
136 0.6 -3.75 0.02 1.89
137 0 -8.54999999999995 0 2.56
138 0.5 -7.64999999999998 0 3.78
139 0 -3.25 0.03 2.58
140 0 1.35000000000002 0.09 1.67
141 0 5.55000000000001 0.16 2
142 0 5.95000000000005 0.17 1.89
143 0 2.35000000000002 0.12 1.53
144 0 -0.149999999999977 0.08 1.44
145 0 0.75 0.1 1.32
146 0 -2.34999999999997 0.05 1.32
147 0 -0.649999999999977 0.08 1.24
148 0.1 -2.25 0.05 1.15
149 0.1 -5.14999999999998 0 1.12
150 0.5 -4.14999999999998 0.02 1.25
151 5.1 -1.84999999999997 0.07 1.12
152 0 -3.44999999999999 0.03 1.17
153 0 -7.84999999999997 0 2.17
154 0 -5.04999999999995 0 1.98
155 1 -0.549999999999955 0.11 1.05
156 0.5 -0.549999999999955 0.11 0.98
157 1.9 -0.549999999999955 0.11 0.94
158 1.3 -0.549999999999955 0.12 0.92
159 2.1 -2.14999999999998 0.08 0.89
160 1.2 -7.44999999999999 0 1.11
161 0 -8.84999999999997 0 1.51
162 0.3 -7.04999999999995 0 1.02
163 1.3 -5.25 0 0.86
164 0 -6.25 0 1.48
165 0 -7.04999999999995 0 1.45
166 0 -2.64999999999998 0.08 0.8
167 0 -1.75 0.11 1
168 0 -3.14999999999998 0.06 0.77
169 0 -1.34999999999997 0.13 0.76
170 0 1.65000000000003 0.25 0.73
171 0 0.150000000000034 0.2 0.72
172 0 3.85000000000002 0.34 0.78
173 0 6.65000000000003 0.47 0.72
174 2.9 3.05000000000001 0.33 0.64
175 0 1.15000000000003 0.26 0.65
176 0 -2.34999999999997 0.11 1.06
177 0 -3.94999999999999 0.05 1.08
178 2.3 -4.84999999999997 0.01 0.83
179 2.9 -0.75 0.2 0.7
180 5.7 1.85000000000002 0.33 0.72
181 7.4 0.950000000000045 0.29 0.75
182 0.1 -0.0499999999999545 0.25 0.77
183 0 -2.94999999999999 0.11 0.74
184 1.9 -1.44999999999999 0.19 0.72
185 2.2 -0.25 0.26 0.7
186 3.2 -2.94999999999999 0.11 0.71
187 0 -4.94999999999999 0 0.79
188 0.1 -6.84999999999997 0 1.47
189 2.5 -6.64999999999998 0 0.72
190 0 -0.75 0.26 0.68
191 0 1.55000000000001 0.41 0.63
192 2.2 1.65000000000003 0.42 0.68
193 0.5 2.15000000000003 0.46 0.7
194 0.1 1.45000000000005 0.43 0.78
195 2.1 3.85000000000002 0.6 0.77
196 0 3.85000000000002 0.61 0.66
197 0.1 4.15000000000003 0.65 0.72
198 0 1.95000000000005 0.5 0.74
199 0 -1.25 0.28 0.96
200 0.1 -1.34999999999997 0.27 0.84
201 9.2 1.35000000000002 0.48 0.79
202 0 1.55000000000001 0.51 0.75
203 0 0.350000000000023 0.42 0.71
204 0 1.25 0.5 0.65
205 0 3.45000000000005 0.69 0.66
206 0 5.45000000000005 0.87 1.42
207 0 8.15000000000003 1.12 4.36
208 0 8.25 1.15 8.93
209 0 6.75 1.04 7.29
210 0 4.15000000000003 0.82 4.98
211 3 1.95000000000005 0.63 4.6
212 6 3.15000000000003 0.75 7.54
213 0 5.75 1.01 9.77
214 0 5.85000000000002 1.04 9.68
215 0 6.35000000000002 1.1 8.8
216 0 5.35000000000002 1.02 7.13
217 0.1 5.45000000000005 1.05 5.74
218 0 8.15000000000003 1.34 8.42
219 0 8.65000000000003 1.41 9.9
220 0 7.75 1.33 9.24
221 0 8.75 1.46 12.28
222 0 5.85000000000002 1.17 9.25
223 1.2 3.65000000000003 0.94 6.97
224 0.1 4.65000000000003 1.07 6.04
225 0.2 2.55000000000001 0.84 4.78
226 0.9 2.15000000000003 0.81 4.02
227 0.3 0.650000000000034 0.65 3.5
228 3.9 1.05000000000001 0.7 3.19
229 1.2 0.350000000000023 0.63 2.83
230 0 1.55000000000001 0.78 2.69
231 0 3.75 1.05 2.69
232 0 7.55000000000001 1.53 3.38
233 0 5.05000000000001 1.24 3.13
234 0 4.45000000000005 1.18 2.9
235 6 3.05000000000001 1.02 2.96
236 1.5 1.15000000000003 0.78 2.55
237 0 2.25 0.93 2.38
238 0 3.05000000000001 1.05 2.38
239 0 1.55000000000001 0.86 2.21
240 11.4 1.85000000000002 0.91 2.27
241 0 2.85000000000002 1.05 2.29
242 0 3.95000000000005 1.21 2.6
243 0 5.25 1.4 3.38
244 0 8.25 1.83 4.85
245 0 8.35000000000002 1.86 6.78
246 0 8.65000000000003 1.92 10.83
247 0 11.95 2.4 20.76
248 0 12.95 2.56 23.35
249 0 7.65000000000003 1.82 18.17
250 0 5.15000000000003 1.47 12.42
251 0.2 4.35000000000002 1.37 9.1
252 0.7 1.75 1 7.01
253 0 3.95000000000005 1.33 5.92
254 0 5.25 1.53 6.08
255 2.4 5.85000000000002 1.63 9.39
256 0 8.85000000000002 2.1 18.18
257 2.4 9.85000000000002 2.27 34.51
258 7.6 7.65000000000003 1.94 46.94
259 17.2 12.35 2.68 105.8
260 18.4 10.05 2.34 79.38
261 0 13.95 2.97 57.36
262 2 12.45 2.75 52.52
263 0 10.85 2.51 36.01
264 0 9.55000000000001 2.32 26.7
265 0 12.15 2.74 24.79
266 0 12.25 2.77 24.19
267 0 12.75 2.87 25.79
268 0 16.05 3.42 24.35
269 0.3 17.35 3.65 20.81
270 0.3 14.15 3.14 17.97
271 0 15.95 3.45 17.49
272 0.1 12.45 2.88 13.49
273 0 11.85 2.79 10.63
274 1.3 11.25 2.7 9.68
275 3.5 7.75 2.13 10.64
276 1.5 11.25 2.72 10.9
277 2.1 10.55 2.61 10.18
278 4.1 11.85 2.84 9.29
279 8.2 12.05 2.88 49.51
280 48 10.25 2.58 72.29
281 5 10.65 2.66 37.69
282 16 11.55 2.82 58.46
283 5.3 11.45 2.8 37.78
284 0.4 11.65 2.84 24.72
285 0 13.45 3.16 17.47
286 0 14.35 3.31 13.09
287 0 14.05 3.27 10.69
288 9.1 14.05 3.27 16.08
289 0.2 13.15 3.12 12.45
290 0 16.95 3.77 9.56
291 0.1 15.45 3.52 7.96
292 1.4 12.95 3.09 7.51
293 0.1 11.45 2.83 6.1
294 0 13.45 3.18 5.25
295 0 12.95 3.09 7.55
296 9.7 12.25 2.97 9.93
297 0 11.95 2.91 6.84
298 0.2 11.25 2.79 5.8
299 0 11.95 2.91 4.57
300 0.1 12.25 2.96 3.83
301 0 13.95 3.24 3.38
302 0 14.45 3.32 3.02
303 0 16.75 3.71 2.63
304 0 18.45 3.99 2.38
305 0.1 15.15 3.43 2.2
306 4.4 13.05 3.06 2.56
307 0.4 12.85 3.02 2.2
308 0 13.75 3.16 1.88
309 0.1 14.55 3.29 1.72
310 3.3 14.55 3.28 3.55
311 0.2 14.15 3.2 2.98
312 0.1 13.55 3.09 2.53
313 6.2 13.75 3.12 3.88
314 5.6 13.15 3.01 6
315 0 12.55 2.9 3.68
316 0 12.95 2.95 2.62
317 0.2 13.45 3.02 2.25
318 1.1 15.95 3.41 2.09
319 0 13.55 3.01 1.91
320 0 12.95 2.9 1.66
321 0 14.15 3.08 1.43
322 0 14.85 3.17 1.26
323 1 16.35 3.39 1.22
324 4.3 12.95 2.84 1.62
325 0 13.95 2.98 1.49
326 5.9 17.85 3.57 6.2
327 2.6 14.45 3.02 5.38
328 0 16.15 3.27 3.65
329 1.1 15.85 3.2 3.47
330 14.5 13.85 2.87 17.58
331 2.6 12.85 2.7 12.82
332 3.7 13.15 2.73 11.14
333 9.3 13.35 2.74 14.52
334 1.2 13.65 2.77 10.65
335 2 14.15 2.82 9.44
336 0.4 12.45 2.55 9.26
337 15.5 11.85 2.44 22.78
338 3.4 13.55 2.67 20.36
339 3.8 13.35 2.62 20.94
340 0 13.65 2.64 12.96
341 3.3 11.95 2.38 11.22
342 2.4 13.45 2.56 11.15
343 11 12.25 2.38 12.92
344 0 14.35 2.64 9.13
345 0 15.55 2.78 7.41
346 0.2 14.45 2.61 6.87
347 0 12.15 2.28 5.49
348 0.2 12.95 2.36 5.89
349 23.8 11.75 2.18 18.7
350 0 12.95 2.31 10.91
351 13.2 12.15 2.18 18.37
352 1.6 14.15 2.41 16.45
353 0.5 12.55 2.19 12.08
354 0 12.75 2.19 9.51
355 5.7 12.75 2.16 10.03
356 0 12.35 2.09 7.69
357 0 13.15 2.16 6.81
358 2.8 10.75 1.85 7.31
359 0 12.35 2.02 5.87
360 0 11.55 1.9 5.1
361 0.1 12.45 1.98 4.55
362 0.8 13.95 2.12 5.21
363 2 12.65 1.95 5.19
364 0 11.55 1.8 4.23
365 0.1 10.75 1.69 3.81
366 0 11.45 1.74 3.38
367 0.4 10.95 1.67 3.25
368 0.3 10.75 1.62 3.11
369 0.4 10.15 1.54 3.24
370 8.6 10.95 1.6 8.79
371 4.4 11.15 1.59 10.81
372 4.6 8.75 1.34 11.03
373 5.5 8.55000000000001 1.3 15.71
374 0.2 9.95000000000005 1.41 12.52
375 6.6 10.65 1.45 34.13
376 27.9 10.65 1.43 51.95
377 5.9 10.05 1.35 29.22
378 2.2 9.45000000000005 1.28 20.02
379 0.5 9.85000000000002 1.29 14.73
380 0 10.15 1.29 11.59
381 0 9.95000000000005 1.25 9.75
382 0 9.85000000000002 1.22 8.52
383 0.2 11.25 1.32 7.74
384 5.7 9.85000000000002 1.18 14.69
385 6.4 7.35000000000002 0.96 15.89
386 0.9 7.65000000000003 0.97 13.55
387 0.3 8.85000000000002 1.04 11.06
388 0.1 11.05 1.18 9.44
389 0.1 11.15 1.17 8.72
390 0 11.15 1.15 7.95
391 3.3 10.85 1.1 9.51
392 0.2 11.25 1.11 8.79
393 0.2 10.65 1.04 8.28
394 4.5 9.35000000000002 0.94 10.49
395 0.1 9.55000000000001 0.93 15.99
396 38.2 9.75 0.92 74.31
397 11.6 9.65000000000003 0.9 34.46
398 0 9.25 0.85 21.09
399 0.1 5.25 0.6 15.81
400 0 5.65000000000003 0.61 12.62
401 0 8.55000000000001 0.76 10.55
402 0 5.35000000000002 0.57 8.73
403 0 4.65000000000003 0.52 7.83
404 0 2.45000000000005 0.39 7.17
405 2.8 1.45000000000005 0.33 7.27
406 13.3 3.65000000000003 0.43 15.25
407 0 6.35000000000002 0.55 11.87
408 0.1 6.15000000000003 0.53 10.29
409 0 7.35000000000002 0.57 8.55
410 0 8.45000000000005 0.61 7.73
411 8.5 8.75 0.6 14.14
412 4.1 6.75 0.5 12.58
413 0 2.35000000000002 0.31 9.36
414 1.4 3.05000000000001 0.33 9.19
415 5 4.75 0.38 10.45
416 6 4.95000000000005 0.38 10.48
417 3.6 3.85000000000002 0.33 9.37
418 7.1 2.75 0.28 8.39
419 18.4 1.55000000000001 0.23 9.04
420 0 2.25 0.25 8.76
421 0 3.55000000000001 0.29 7.71
422 0 5.85000000000002 0.35 8.57
423 6.3 6.15000000000003 0.35 6.94
424 0 3.75 0.27 6.28
425 0 2.05000000000001 0.21 6.73
426 0 3.75 0.25 6.68
427 0 5.65000000000003 0.3 8.17
428 0 3.45000000000005 0.23 7.27
429 0 0.650000000000034 0.15 6.39
430 15.1 2.45000000000005 0.19 7.29
431 2.2 1.85000000000002 0.17 5.94
432 0 -0.549999999999955 0.11 5.66
433 0.6 0.650000000000034 0.13 5.77
434 1.1 4.15000000000003 0.21 5.25
435 0.4 3.45000000000005 0.18 4.82
436 0.7 1.05000000000001 0.13 3.81
437 0 2.05000000000001 0.15 4
438 0 2.85000000000002 0.16 3.47
439 1.1 -0.649999999999977 0.08 3.36
440 0.1 -1.25 0.07 3.52
441 0 2.05000000000001 0.13 3.59
442 4.9 1.05000000000001 0.11 3.42
443 1.5 2.65000000000003 0.13 3.16
444 1.8 -0.349999999999966 0.08 3.07
445 0 -1.04999999999995 0.06 2.79
446 0 -3.75 0.02 2.83
447 0.4 -6.04999999999995 0 3.02
448 22 -5.44999999999999 0 3.73
449 13 1.95000000000005 0.1 5.09
450 0.1 -0.0499999999999545 0.07 4.14
451 0.8 -2.14999999999998 0.04 3.92
452 2.3 -1.75 0.04 3.56
453 4.4 -3.94999999999999 0.01 3.36
454 4.7 -1.44999999999999 0.04 2.85
455 0.6 -5.54999999999995 0 3.12
456 2.2 -5.04999999999995 0 2.79
457 0 -7.84999999999997 0 3.24
458 0.3 -3.75 0.01 2.69
459 0 -0.849999999999966 0.05 2.4
460 0 -3.14999999999998 0.02 2.58
461 6.2 1.15000000000003 0.06 2.7
462 1.5 -0.0499999999999545 0.05 2.93
463 4 3.35000000000002 0.08 3.06
464 0 3.15000000000003 0.08 2.26
465 0 -1.84999999999997 0.03 2.13
466 0 -10.05 0 3.32
467 0 -7.34999999999997 0 3.54
468 0 -9.04999999999995 0 4.11
469 3.4 -8.04999999999995 0 5.51
470 0 -4.75 0 3.68
471 0 -5.84999999999997 0 2.7
472 0 -7.64999999999998 0 3.18
473 0 -7.75 0 3.94
474 0.1 -3.94999999999999 0.01 2.38
475 0.1 -0.549999999999955 0.04 2.18
476 0 -0.349999999999966 0.04 2.57
477 0.1 -2.14999999999998 0.03 2.26
478 0.1 1.45000000000005 0.06 2.58
479 0.7 6.45000000000005 0.1 5.19
480 0 0.650000000000034 0.05 3.79
481 11.6 -1.54999999999995 0.03 3.12
482 17.9 -0.75 0.04 3.02
483 2.8 -2.04999999999995 0.03 2.79
484 0.6 -2.04999999999995 0.03 2.49
485 0 -6.84999999999997 0 2.58
486 0 -7.44999999999999 0 2.89
487 13.6 -4.34999999999997 0.01 2.41
488 0.2 -1.94999999999999 0.03 2.18
489 1.5 -4.94999999999999 0 2.17
490 11.8 -2.84999999999997 0.02 2.21
491 5.5 -1.54999999999995 0.04 2.2
492 0.1 -4.14999999999998 0.01 2.04
493 0 -7.94999999999999 0 2.66
494 0 -3.84999999999997 0.01 2.53
495 0 -2.75 0.03 2.88
496 0 -9.54999999999995 0 4.75
497 1.4 -4.84999999999997 0 2.09
498 0.2 -3.04999999999995 0.02 1.84
499 0 -3.54999999999995 0.02 1.72
500 1.9 -4.54999999999995 0.01 1.64
501 3.1 -3.64999999999998 0.02 1.48
502 20.3 -1.75 0.04 1.57
503 4.3 -2.84999999999997 0.03 1.75
504 0 -6.64999999999998 0 2.01
505 0 -6.75 0 1.9
506 4.2 -5.14999999999998 0 1.76
507 3.7 -3.84999999999997 0.02 1.67
508 0.6 -7.34999999999997 0 1.66
509 3.4 -6.54999999999995 0 1.6
510 5.1 -1.94999999999999 0.05 1.58
511 6.4 0.950000000000045 0.11 1.49
512 0 0.850000000000023 0.11 1.28
513 0 -3.44999999999999 0.03 1.88
514 9.6 -6.25 0 1.78
515 0.1 -1.25 0.08 1.54
516 4.4 -1.84999999999997 0.07 1.49
517 3 -2.44999999999999 0.05 1.55
518 17.3 -0.449999999999989 0.1 1.68
519 2.6 -1.94999999999999 0.07 1.68
520 0 -10.85 0 2.3
521 0 -11.45 0 3.32
522 0 -11.15 0 2.85
523 0 -7.34999999999997 0 1.57
524 0 -5.54999999999995 0 1.42
525 0 -7.14999999999998 0 1.38
526 3.8 -5.75 0 1.34
527 4 -1.25 0.11 1.28
528 4.6 -1.94999999999999 0.09 1.29
529 9.3 -3.25 0.05 1.33
530 0.6 -4.25 0.02 1.4
531 0.2 -5.44999999999999 0 1.49
532 0.3 -0.75 0.14 1.33
533 4.9 -1.94999999999999 0.11 1.3
534 0 -4.14999999999998 0.03 1.37
535 0 -6.44999999999999 0 1.4
536 0 -3.94999999999999 0.04 1.34
537 0.1 -3.44999999999999 0.06 1.28
538 0.5 -5.54999999999995 0 1.23
539 0.1 -6.25 0 1.33
540 0 -6.94999999999999 0 1.2
541 0.1 -4.64999999999998 0.02 1.14
542 0.6 -4.34999999999997 0.03 1.09
543 1.5 -7.54999999999995 0 1.08
544 0 -10.35 0 1.26
545 0.1 -11.65 0 1.1
546 0.4 -14.35 0 1.23
547 0 -15.25 0 1.29
548 0 -8.64999999999998 0 0.98
549 0 -6.64999999999998 0 0.97
550 0.2 -6.25 0 0.98
551 0.9 -6.44999999999999 0 0.97
552 0.3 -6.04999999999995 0 0.95
553 2.2 -3.44999999999999 0.09 0.93
554 1.4 -3.04999999999995 0.12 0.9
555 0 -5.84999999999997 0 0.88
556 0 -6.04999999999995 0 0.85
557 8.1 -4.54999999999995 0.03 0.88
558 0.3 -3.54999999999995 0.09 0.9
559 0 -3.54999999999995 0.1 0.86
560 0 -4.44999999999999 0.04 0.83
561 0.5 -5.25 0 0.81
562 0 -9.34999999999997 0 0.8
563 0 -11.15 0 0.79
564 0 -4.44999999999999 0.04 0.75
565 0 0.0500000000000114 0.38 0.7
566 0 -0.649999999999977 0.33 0.71
567 0.1 -0.149999999999977 0.38 0.75
568 0 0.75 0.46 0.76
569 0.2 0.25 0.42 0.76
570 0 2.45000000000005 0.61 0.76
571 0 1.75 0.56 0.75
572 0.8 -2.34999999999997 0.23 0.72
573 0 -5.34999999999997 0 0.98
574 0 -6.44999999999999 0 0.81
575 0 -5.64999999999998 0 0.79
576 0 -5.84999999999997 0 0.77
577 0 -5.14999999999998 0 0.74
578 0 -5.04999999999995 0 0.75
579 0 -4.04999999999995 0.09 0.68
580 5.5 -3.44999999999999 0.15 0.67
581 2.2 1.25 0.62 0.79
582 5.1 1.05000000000001 0.61 0.73
583 0 1.25 0.63 0.66
584 1.6 1.65000000000003 0.69 0.77
585 8.4 1.25 0.65 1.5
586 2.3 1.55000000000001 0.69 2.13
587 0 1.45000000000005 0.69 1.82
588 0 1.95000000000005 0.76 1.75
589 0 2.95000000000005 0.88 1.74
590 0 4.35000000000002 1.05 2.11
591 0 5.85000000000002 1.23 4
592 0 5.85000000000002 1.25 5.6
593 0 3.45000000000005 0.98 6.14
594 0.4 6.15000000000003 1.31 10.29
595 0 6.75 1.4 15.73
596 0 6.95000000000005 1.44 21.62
597 0 7.75 1.55 25.63
598 0 6.75 1.45 22.47
599 3 6.15000000000003 1.39 21.54
600 2.4 4.75 1.23 18.65
601 0 5.25 1.31 17.02
602 0 5.25 1.32 15.61
603 0 5.15000000000003 1.32 14.74
604 0 5.05000000000001 1.32 13.56
605 0 5.25 1.36 13.01
606 0.2 5.65000000000003 1.43 14.02
607 6.1 5.85000000000002 1.47 16.12
608 0.4 3.35000000000002 1.14 12.71
609 1.2 6.65000000000003 1.61 13.88
610 0.9 5.15000000000003 1.41 13.06
611 2.1 6.55000000000001 1.62 20.43
612 0 12.45 2.47 47.59
613 0 11.35 2.34 61.65
614 0 11.55 2.38 70.12
615 0 12.45 2.53 88.14
616 0 13.45 2.7 103.12
617 4 12.65 2.6 103.18
618 0 12.35 2.58 78.4
619 0 11.55 2.48 58.86
620 0 11.95 2.55 67.38
621 0 15.25 3.07 58.66
622 0 15.55 3.14 53.07
623 0 15.15 3.1 42.83
624 0 11.45 2.54 31.29
625 0 12.35 2.7 26.94
626 0 14.25 3.01 25.55
627 0 13.75 2.95 25.87
628 0 14.35 3.06 23.53
629 0 14.35 3.08 20.46
630 0 16.55 3.45 19.35
631 0 17.15 3.56 17.61
632 0 17.25 3.6 15.6
633 0 19.45 3.97 13.98
634 0 18.45 3.82 12.91
635 3.8 15.25 3.32 12.41
636 0 17.05 3.63 11.45
637 0 20.65 4.24 10.6
638 0 19.75 4.1 9.35
639 0 19.75 4.12 8.09
640 0 20.75 4.3 6.92
641 0 21.35 4.41 6.2
642 0 17.85 3.84 4.96
643 0 13.65 3.14 4.25
644 0 16.05 3.56 3.86
645 0 18.35 3.95 3.35
646 0 19.05 4.08 3.03
647 0.2 18.95 4.07 3.35
648 16.7 17.75 3.88 14.22
649 1.8 13.35 3.13 9.41
650 0 15.45 3.5 6.34
651 1.3 15.55 3.52 6.12
652 5.3 11.85 2.89 7.16
653 0.1 11.95 2.91 5.14
654 5 12.65 3.03 4.97
655 2.5 11.05 2.76 4.67
656 0.1 12.75 3.05 4.09
657 0 11.65 2.86 3.21
658 0 10.25 2.62 2.88
659 1.9 9.35000000000002 2.47 3.35
660 0 12.35 2.99 2.62
661 0 14.15 3.29 2.13
662 0 16.15 3.64 1.93
663 0 19.55 4.22 1.66
664 0 20.15 4.32 1.41
665 0 20.75 4.41 1.22
666 0 17.85 3.91 1.12
667 0 16.15 3.62 0.96
668 0 16.55 3.68 0.88
669 0 18.95 4.08 0.8
670 0 19.75 4.21 0.73
671 0 21.05 4.42 0.65
672 0 21.75 4.53 0.58
673 0 21.25 4.43 0.53
674 0 19.35 4.1 0.48
675 0 18.15 3.89 0.43
676 0 19.65 4.12 0.41
677 0.4 15.65 3.44 0.41
678 0 19.55 4.08 0.37
679 0 19.55 4.07 0.37
680 0.1 19.45 4.03 0.44
681 0.6 18.25 3.82 0.42
682 0 20.45 4.16 0.34
683 0 21.15 4.26 0.29
684 0.1 20.25 4.1 0.31
685 9.7 18.05 3.72 1.06
686 5.5 17.25 3.57 1.98
687 0 18.55 3.76 1.01
688 0 19.05 3.82 0.7
689 0 19.95 3.95 0.55
690 0 20.65 4.03 0.44
691 0 20.85 4.04 0.39
692 0 21.15 4.06 0.36
693 0 21.15 4.04 0.33
694 0 21.05 4 0.28
695 0.2 23.05 4.28 0.26
696 34.9 20.25 3.82 3.33
697 0 18.85 3.59 1.9
698 2.7 17.55 3.37 1.36
699 9.5 17.95 3.4 2.33
700 0 18.05 3.39 1.55
701 0.6 17.15 3.24 1.42
702 1 16.55 3.12 1.63
703 1.2 17.65 3.26 1.17
704 0 15.55 2.93 0.92
705 0.1 14.45 2.75 0.8
706 0.4 16.35 2.99 1.18
707 9.9 15.65 2.87 2.06
708 6.5 15.95 2.89 7.38
709 16.3 11.95 2.31 11.17
710 0 12.75 2.4 5.8
711 0 11.65 2.23 4.23
712 0 12.65 2.34 3.37
713 0 13.95 2.49 2.86
714 0.3 15.35 2.65 11.92
715 22.3 14.55 2.52 19.27
716 0 12.65 2.25 10.58
717 1 12.85 2.25 8.06
718 0 13.05 2.25 6.07
719 0 11.65 2.05 4.87
720 0 12.35 2.11 4.29
721 1.5 13.25 2.2 5.07
722 0.2 12.45 2.08 4.32
723 1.3 10.75 1.85 4.17
724 0 9.35000000000002 1.67 3.59
725 0.3 10.35 1.76 3.4
726 4 9.45000000000005 1.64 4.32
727 0 12.65 1.98 3.68
728 10.1 12.55 1.94 6.8
729 0 11.95 1.85 4.93
730 0 11.25 1.75 3.9
731 0 11.85 1.79 3.25
732 0 13.25 1.91 2.84
733 0 13.05 1.86 2.54
734 0 13.15 1.84 2.31
735 2.2 14.25 1.93 5
736 17.7 13.25 1.8 15.61
737 21.8 12.85 1.74 47.74
738 17.2 11.15 1.55 57.1
739 18.6 11.45 1.55 52.85
